"INCIDENT_ID","OFFENSE_ID","OFFENSE_CODE","OFFENSE_CODE_EXTENSION","OFFENSE_TYPE_ID","OFFENSE_CATEGORY_ID","FIRST_OCCURRENCE_DATE","LAST_OCCURRENCE_DATE","REPORTED_DATE","INCIDENT_ADDRESS","GEO_X","GEO_Y","GEO_LON","GEO_LAT","DISTRICT_ID","PRECINCT_ID","NEIGHBORHOOD_ID","IS_CRIME","IS_TRAFFIC"
"2017578500","2017578500131302","1313","2","assault-dv","other-crimes-against-persons","8/29/2017 3:00:00 PM","","8/29/2017 5:25:00 PM","1801 ARAPAHOE ST","3142552","1698575","-104.99302110","39.75030140","6","611","cbd","1","0"
"2017290635","2017290635549900","5499","0","traf-other","all-other-crimes","5/4/2017 6:12:00 PM","","5/4/2017 7:06:00 PM","1400 BLOCK N PENNSYLVANIA ST","3145954","1694561","-104.98100390","39.73922950","6","623","capitol-hill","1","0"
"2016783954","2016783954570700","5707","0","criminal-trespassing","all-other-crimes","12/9/2016 10:10:00 AM","","12/9/2016 11:02:00 AM","200 16TH ST","3143897","1695450","-104.98830040","39.741702","6","611","cbd","1","0"
"2016784011","2016784011540100","5401","0","traffic-accident-hit-and-run","traffic-accident","12/9/2016 10:30:00 AM","","12/9/2016 11:29:00 AM","800 BLOCK N YORK ST","3151920","1690986","-104.95986560","39.729320","2","213","congress-park","0","1"
"20176000126","20176000126230500","2305","0","theft-items-from-vehicle","theft-from-motor-vehicle","1/4/2017 5:40:00 AM","1/4/2017 8:40:00 AM","1/4/2017 8:44:00 AM","1000 N GRANT ST","3145299","1692029","-104.98338420","39.73228890","6","623","capitol-hill","1","0"
"20176000137","20176000137299901","2999","1","criminal-mischief-mtr-veh","public-disorder","1/4/2017 6:00:00 AM","1/4/2017 8:30:00 AM","1/4/2017 12:18:00 PM","1800 15TH ST","3139597","1699036","-105.00352130","39.75161170","6","612","union-station","1","0"
"20168023199","20168023199240400","2404","0","theft-of-motor-vehicle","auto-theft","5/19/2016 6:30:00 PM","","6/6/2016 3:36:00 PM","24558 E 75TH AVE","3224451","1728887","-104.70081550","39.83189470","7","759","dia","1","0"
"20168024396","20168024396529900","5299","0","weapon-other-viol","all-other-crimes","6/14/2016 6:49:00 AM","","6/14/2016 6:49:00 AM","8400 PENA BLVD","3231977","1735292","-104.67381230","39.84929170","7","759","dia","1","0"
"2017145741","2017145741531200","5312","0","disturbing-the-peace","public-disorder","3/3/2017 11:40:00 PM","","3/4/2017 12:53:00 AM","1305 N WOLFF ST","3126832","1693628","-105.04901490","39.73694850","1","122","west-colfax","1","0"
"2017127755","2017127755240400","2404","0","theft-of-motor-vehicle","auto-theft","2/20/2017 7:30:00 PM","2/23/2017 11:00:00 PM","2/24/2017 3:06:00 PM","1150 N GALAPAGO ST","3141815","1692905","-104.99575410","39.73474750","1","123","lincoln-park","1","0"
"2017542769","2017542769549900","5499","0","traf-other","all-other-crimes","8/15/2017 11:50:00 AM","","8/15/2017 1:51:00 PM","100 BLOCK N SHERIDAN BLVD","3125689","1687237","-105.05319080","39.71941940","4","411","barnum-west","1","0"
"2017542830","2017542830357200","3572","0","drug-methampetamine-possess","drug-alcohol","8/15/2017 12:19:00 PM","","8/15/2017 3:09:00 PM","5000 BLOCK N FEDERAL BLVD","3133548","1712160","-105.02479010","39.78772790","1","111","chaffee-park","1","0"
"2017542878","2017542878540100","5401","0","traffic-accident-hit-and-run","traffic-accident","8/15/2017 11:15:00 AM","","8/15/2017 12:42:00 PM","N LINCOLN ST / E 11TH AVE","3144523","1692592","-104.98613190","39.73384660","6","623","capitol-hill","0","1"
"2017543067","2017543067120500","1205","0","robbery-street","robbery","8/13/2017 1:00:00 AM","8/13/2017 2:00:00 AM","8/15/2017 6:21:00 PM","1700 BLK S RARITAN ST","3138303","1675018","-105.00858540","39.68569670","4","422","ruby-hill","1","0"
"2017132923","2017132923570700","5707","0","criminal-trespassing","all-other-crimes","2/26/2017 6:30:00 PM","","2/26/2017 7:43:00 PM","2350 CLEVELAND PL","3146501","1698050","-104.97898770","39.74879880","6","621","five-points","1","0"
"2016791682","2016791682501600","5016","0","violation-of-restraining-order","all-other-crimes","12/12/2016 7:10:00 PM","","12/12/2016 7:10:00 PM","W VIRGINIA AVE / S YATES ST","3126363","1682970","-105.05086990","39.70769640","4","412","westwood","1","0"
"2016791729","2016791729131502","1315","2","menacing-felony-w-weap","aggravated-assault","12/12/2016 6:45:00 PM","12/12/2016 7:15:00 PM","12/12/2016 9:04:00 PM","2350 CLEVELAND PL","3146501","1698050","-104.97898770","39.74879880","6","621","five-points","1","0"
"2016791740","2016791740131502","1315","2","menacing-felony-w-weap","aggravated-assault","12/12/2016 7:35:00 PM","12/12/2016 7:47:00 PM","12/12/2016 7:47:00 PM","2330 S UNIVERSITY BLVD","3152288","1670886","-104.95898280","39.67413520","3","314","university-park","1","0"
"2017577764","2017577764531200","5312","0","disturbing-the-peace","public-disorder","8/29/2017 10:30:00 AM","","8/29/2017 10:55:00 AM","1448 N YATES ST","3126372","1694557","-105.05063420","39.739505","1","122","west-colfax","1","0"
"2017259572","2017259572131600","1316","0","threats-to-injure","public-disorder","4/21/2017 12:00:00 PM","","4/21/2017 3:30:00 PM","2323 CURTIS ST","3144496","1700051","-104.98607790","39.75432320","6","621","five-points","1","0"
"2017408501","2017408501220200","2202","0","burglary-residence-by-force","burglary","6/22/2017 1:02:00 PM","6/22/2017 1:10:00 PM","6/22/2017 1:43:00 PM","2508 S PENNSYLVANIA ST","3145967","1669708","-104.98146210","39.67100250","3","313","rosedale","1","0"
"2017389131","2017389131544100","5441","0","traffic-accident","traffic-accident","6/14/2017 3:10:00 PM","","6/16/2017 8:18:00 AM","","3165264","1689728","-104.91245270","39.72563920","3","321","hilltop","0","1"
"2017389176","2017389176570700","5707","0","criminal-trespassing","all-other-crimes","6/14/2017 3:00:00 PM","6/14/2017 4:15:00 PM","6/14/2017 4:15:00 PM","10 W 14TH AVE","3143927","1693926","-104.98822430","39.73751790","6","611","civic-center","1","0"
"2017389235","2017389235410400","4104","0","liquor-possession","drug-alcohol","6/14/2017 4:00:00 PM","","6/14/2017 4:00:00 PM","500 BLOCK 16TH ST","3143046","1696397","-104.99130770","39.74431480","6","611","cbd","1","0"
"2017389254","2017389254544100","5441","0","traffic-accident","traffic-accident","6/14/2017 4:12:00 PM","","6/15/2017 2:33:00 PM","E JEFFERSON AVE / S YOSEMITE ST","3173220","1662655","-104.88482010","39.65117340","3","324","hampden-south","0","1"
"2017389320","2017389320570700","5707","0","criminal-trespassing","all-other-crimes","6/14/2017 4:40:00 PM","","6/14/2017 4:40:00 PM","500 16TH ST","3143046","1696397","-104.99130770","39.74431480","6","611","cbd","1","0"
"2017402055","2017402055351200","3512","0","drug-heroin-possess","drug-alcohol","6/19/2017 11:28:00 PM","","6/20/2017 1:46:00 AM","4700 BLOCK N ALCOTT ST/ N ZUNI ST","3135843","1710138","-105.01666210","39.782144","1","111","sunnyside","1","0"
"2017198310","2017198310521500","5215","0","bomb-threat","all-other-crimes","3/26/2017 5:08:00 PM","","3/26/2017 5:49:00 PM","900 E COLFAX AVE","3147265","1694803","-104.97633730","39.73987320","6","623","capitol-hill","1","0"
"2017493352","2017493352544100","5441","0","traffic-accident","traffic-accident","7/26/2017 8:19:00 AM","","7/26/2017 9:55:00 AM","BOULDER ST / 16TH ST","3137618","1701810","-105.01050630","39.75925630","1","113","highland","0","1"
"2017493573","2017493573131300","1313","0","assault-simple","other-crimes-against-persons","7/26/2017 9:50:00 AM","","7/26/2017 11:20:00 AM","1135 W 40TH AVE","3140463","1706441","-105.00029650","39.77192660","1","112","sunnyside","1","0"
"2017245115","2017245115410400","4104","0","liquor-possession","drug-alcohol","4/15/2017 4:29:00 PM","","4/15/2017 4:29:00 PM","E COLFAX AVE / N LAFAYETTE ST","3148842","1694868","-104.97072840","39.74002650","6","622","city-park-west","1","0"
"2017392877","2017392877544100","5441","0","traffic-accident","traffic-accident","6/16/2017 12:32:00 AM","","6/16/2017 12:34:00 AM","N PECOS ST / I70 HWYWB","3138717","1710562","-105.00642820","39.78326550","1","111","sunnyside","0","1"
"2017328876","2017328876544100","5441","0","traffic-accident","traffic-accident","5/20/2017 10:47:00 PM","","5/20/2017 11:07:00 PM","4800 BLOCK N CROWN BLVD","3187590","1710509","-104.832539","39.78226270","5","521","montbello","0","1"
"201734414","201734414131302","1313","2","assault-dv","other-crimes-against-persons","1/16/2017 9:00:00 PM","1/16/2017 9:20:00 PM","1/16/2017 11:40:00 PM","3445 W COLFAX AVE","3131393","1694988","-105.03277240","39.74061870","1","121","west-colfax","1","0"
"2018412902","2018412902531200","5312","0","disturbing-the-peace","public-disorder","6/20/2018 9:30:00 AM","","6/20/2018 10:20:00 AM","872 S RARITAN ST","3138161","1680021","-105.00899380","39.69943320","4","412","athmar-park","1","0"
"2018414419","2018414419230300","2303","0","theft-shoplift","larceny","6/20/2018 7:16:00 PM","","6/20/2018 10:07:00 PM","","3134572","1672041","-105.02189770","39.67757870","4","422","college-view-south-platte","1","0"
"20186005834","20186005834239900","2399","0","theft-other","larceny","6/19/2018 8:00:00 PM","6/20/2018 7:20:00 AM","6/20/2018 10:35:00 AM","1701 WYNKOOP ST","3140598","1699567","-104.99995090","39.75305430","6","612","union-station","1","0"
"20185002936","20185002936361200","3612","0","sex-off-fail-to-register","all-other-crimes","6/6/2018 8:00:00 AM","","6/20/2018 12:35:00 PM","1331 N CHEROKEE ST","3142778","1693787","-104.99231260","39.737154","6","611","civic-center","1","0"
"2019451189","2019451189250100","2501","0","forgery-checks","white-collar-crime","5/2/2019 8:00:00 AM","5/4/2019 11:59:00 PM","7/18/2019 6:02:00 PM","4791 N TOWER RD","3204475","1710964","-104.77245030","39.78315580","5","522","gateway-green-valley-ranch","1","0"
"2018414745","2018414745299900","2999","0","criminal-mischief-other","public-disorder","6/20/2018 10:15:00 PM","","6/21/2018 12:05:00 AM","2860 W 32ND AVE","3133951","1702656","-105.02353350","39.76163220","1","113","highland","1","0"
"2018414274","2018414274549900","5499","0","traf-other","all-other-crimes","6/20/2018 6:14:00 PM","","6/20/2018 6:17:00 PM","N ADAMS ST / E 37TH AVE","3154969","1705135","-104.94872020","39.76811110","2","212","clayton","1","0"
"2018414619","2018414619549900","5499","0","traf-other","all-other-crimes","6/20/2018 8:59:00 PM","","6/20/2018 9:29:00 PM","500 BLOCK S LINCOLN ST","3144614","1682965","-104.986002","39.70741710","3","312","washington-park-west","1","0"
"2018413696","2018413696544100","5441","0","traffic-accident","traffic-accident","6/20/2018 2:32:00 PM","","6/20/2018 2:32:00 PM","700 BLK N SHERIDAN BLVD / W 8TH AVE","3125656","1690911","-105.05324390","39.72950570","1","122","villa-park","0","1"
"2018403204","2018403204544100","5441","0","traffic-accident","traffic-accident","6/16/2018 1:34:00 AM","","6/16/2018 2:40:00 AM","W COLFAX AVE / N SPEER BLVD","3140932","1694856","-104.99885540","39.74011670","1","123","lincoln-park","0","1"
"2018412890","2018412890521301","5213","1","weapon-flourishing","all-other-crimes","6/20/2018 8:30:00 AM","","6/20/2018 10:26:00 AM","850 N JOSEPHINE ST","3152157","1691140","-104.95901970","39.72973890","2","213","congress-park","1","0"
"2019449706","2019449706540100","5401","0","traffic-accident-hit-and-run","traffic-accident","7/18/2019 12:35:00 AM","","7/18/2019 12:39:00 AM","I70 HWYWB / N SHERIDAN BLVD","3125559","1710643","-105.05324380","39.78367480","1","111","regis","0","1"
"2018414745","2018414745131600","1316","0","threats-to-injure","public-disorder","6/20/2018 10:15:00 PM","","6/21/2018 12:05:00 AM","2860 W 32ND AVE","3133951","1702656","-105.02353350","39.76163220","1","113","highland","1","0"
"2019450811","2019450811240400","2404","0","theft-of-motor-vehicle","auto-theft","7/15/2019 7:00:00 AM","7/16/2019 11:00:00 AM","7/18/2019 2:06:00 PM","E 13TH AVE / N DOWNING ST","3148207","1693716","-104.97301010","39.73687420","6","623","capitol-hill","1","0"
"2019450067","2019450067544100","5441","0","traffic-accident","traffic-accident","7/18/2019 7:30:00 AM","","7/18/2019 7:31:00 AM","N BRYANT ST / W 7TH AVE","3135375","1690232","-105.01870250","39.72750540","1","122","sun-valley","0","1"
"20196006775","20196006775230400","2304","0","theft-parts-from-vehicle","theft-from-motor-vehicle","7/16/2019 12:15:00 PM","7/16/2019 12:30:00 PM","7/17/2019 10:46:00 AM","3244 N VALLEJO ST","3137054","1703143","-105.01248690","39.76292390","1","113","highland","1","0"
"20196006746","20196006746230400","2304","0","theft-parts-from-vehicle","theft-from-motor-vehicle","7/2/2019 6:15:00 AM","7/16/2019 3:15:00 PM","7/16/2019 3:20:00 PM","4400 BLK MORRISON RD","3128131","1681130","-105.04461880","39.702621","4","412","westwood","1","0"
"2019450979","2019450979544100","5441","0","traffic-accident","traffic-accident","7/18/2019 3:11:00 PM","","7/18/2019 3:11:00 PM","E HAMPDEN AVE / S GRAPE ST","3161896","1663266","-104.92502170","39.65305440","3","324","southmoor-park","0","1"
"2019451277","2019451277544100","5441","0","traffic-accident","traffic-accident","7/18/2019 5:17:00 PM","","7/18/2019 6:45:00 PM","4800 BLK E KENTUCKY AVE","3160026","1680607","-104.93127730","39.70069180","3","322","washington-virginia-vale","0","1"
"2019448007","2019448007544100","5441","0","traffic-accident","traffic-accident","7/17/2019 11:20:00 AM","","7/17/2019 11:20:00 AM","I70 HWYEB / N PEORIA ST","3183537","1707472","-104.84703710","39.77400660","5","512","stapleton","0","1"
"20196006796","20196006796299901","2999","1","criminal-mischief-mtr-veh","public-disorder","7/17/2019 4:30:00 AM","7/17/2019 4:10:00 PM","7/18/2019 8:19:00 AM","100 E TENNESSEE AVE","3144617","1679684","-104.98605730","39.698410","3","313","washington-park-west","1","0"
"2019450736","2019450736549902","5499","2","vehicular-eluding-no-chase","all-other-crimes","7/18/2019 1:15:00 PM","","7/18/2019 1:23:00 PM","2700 BLOCK E BUCHTEL BLVD","3153463","1673683","-104.954749","39.68179430","3","314","university-park","1","0"
"2018413959","2018413959544100","5441","0","traffic-accident","traffic-accident","6/20/2018 4:11:00 PM","","6/20/2018 5:20:00 PM","1600 BLOCK S SANTA FE DR","3142981","1675619","-104.991952","39.68727590","3","313","overland","0","1"
"2018413736","2018413736230500","2305","0","theft-items-from-vehicle","theft-from-motor-vehicle","6/20/2018 7:20:00 AM","6/20/2018 2:45:00 PM","6/20/2018 3:07:00 PM","1628 N SPEER BLVD","3140636","1696319","-104.99987930","39.74413740","6","611","cbd","1","0"
"20188028832","20188028832540100","5401","0","traffic-accident-hit-and-run","traffic-accident","6/20/2018 10:42:00 AM","","6/20/2018 10:54:00 AM","PENA BLVD INBOUND / E 56TH AVE","3200517","1716480","-104.78637860","39.79838390","5","522","gateway-green-valley-ranch","0","1"
"2018410707","2018410707544100","5441","0","traffic-accident","traffic-accident","6/19/2018 11:40:00 AM","","6/19/2018 1:17:00 PM","00 BLK W ARIZONA AVE","3143814","1678738","-104.98892990","39.69582550","3","313","overland","0","1"
"2018414856","2018414856521301","5213","1","weapon-flourishing","all-other-crimes","6/20/2018 11:24:00 PM","","6/20/2018 11:24:00 PM","900 BLK N LOGAN ST","3145696","1691458","-104.98198420","39.73071520","6","623","capitol-hill","1","0"
"2018413560","2018413560544100","5441","0","traffic-accident","traffic-accident","6/20/2018 1:32:00 PM","","6/20/2018 2:08:00 PM","4000 BLOCK N HOLLY ST","3162619","1706750","-104.92147050","39.77241390","2","221","northeast-park-hill","0","1"
"2018404623","2018404623230300","2303","0","theft-shoplift","larceny","6/16/2018 6:13:00 PM","","6/16/2018 6:49:00 PM","500 16TH ST","3143046","1696397","-104.99130770","39.74431480","6","611","cbd","1","0"
"2017686834","2017686834351200","3512","0","drug-heroin-possess","drug-alcohol","10/13/2017 2:18:00 AM","","10/13/2017 4:04:00 AM","1701 WYNKOOP ST","3140598","1699567","-104.99995090","39.75305430","6","612","union-station","1","0"
"2017686948","2017686948299900","2999","0","criminal-mischief-other","public-disorder","10/12/2017 10:00:00 PM","10/13/2017 4:00:00 AM","10/13/2017 5:27:00 AM","2660 LARIMER ST","3145040","1701806","-104.98410760","39.75913250","2","211","five-points","1","0"
"2017687047","2017687047230500","2305","0","theft-items-from-vehicle","theft-from-motor-vehicle","10/12/2017 6:45:00 PM","10/13/2017 5:30:00 AM","10/13/2017 7:05:00 AM","8000 E 12TH AVE","3169810","1692979","-104.89621440","39.73448190","2","223","east-colfax","1","0"
"2017687053","2017687053739902","7399","2","public-order-crimes-other","all-other-crimes","10/13/2017 7:00:00 AM","","10/13/2017 7:38:00 AM","N SPEER BLVD / I25 HWYSB","3136947","1700330","-105.01292120","39.75520330","1","121","jefferson-park","1","0"
"2017614883","2017614883570700","5707","0","criminal-trespassing","all-other-crimes","9/13/2017 10:35:00 AM","","9/13/2017 11:56:00 AM","1628 16TH ST","3140318","1699056","-105.00095670","39.75165570","6","612","union-station","1","0"
"2017615165","2017615165230500","2305","0","theft-items-from-vehicle","theft-from-motor-vehicle","9/13/2017 11:00:00 AM","9/13/2017 12:40:00 PM","9/13/2017 12:45:00 PM","2200 E COLFAX AVE","3151691","1694777","-104.96059970","39.73973070","6","622","cheesman-park","1","0"
"2017615292","2017615292531100","5311","0","public-fighting","all-other-crimes","9/13/2017 1:00:00 PM","","9/13/2017 3:21:00 PM","","3138237","1704702","-105.008249","39.76718610","1","113","highland","1","0"
"2016387080","2016387080240400","2404","0","theft-of-motor-vehicle","auto-theft","6/17/2016 5:00:00 PM","6/20/2016 6:00:00 AM","6/20/2016 8:46:00 AM","555 W 48TH AVE","3142427","1711405","-104.99321110","39.78552360","1","112","globeville","1","0"
"2016673949","2016673949544100","5441","0","traffic-accident","traffic-accident","10/21/2016 9:05:00 AM","","10/21/2016 10:35:00 AM","600 BLOCK 22ND ST","3144928","1698628","-104.98457010","39.75041010","6","621","five-points","0","1"
"2016673991","2016673991544100","5441","0","traffic-accident","traffic-accident","10/21/2016 9:33:00 AM","","10/21/2016 9:54:00 AM","E 1ST AVE / N LAFAYETTE ST","3148928","1686939","-104.97058690","39.71825850","3","311","country-club","0","1"
"201667407","201667407501600","5016","0","violation-of-restraining-order","all-other-crimes","2/1/2016 10:50:00 AM","","2/1/2016 11:53:00 AM","520 W COLFAX AVE","3142097","1694724","-104.99471550","39.73973660","6","611","civic-center","1","0"
"20166009658","20166009658230500","2305","0","theft-items-from-vehicle","theft-from-motor-vehicle","9/24/2016 11:15:00 AM","9/24/2016 12:01:00 PM","9/25/2016 6:50:00 AM","3041 E 3RD AVE","3154361","1688010","-104.951251","39.72111010","3","311","cherry-creek","1","0"
